system:time_start,undefined
"Dec 1, 2011",23.332
"Jan 1, 2012",23.366
"Feb 1, 2012",24.087
"Mar 1, 2012",24.942
"Apr 1, 2012",25.357
"May 1, 2012",23
"Jun 1, 2012",23.092
"Jul 1, 2012",21.721
"Aug 1, 2012",21.792
"Sep 1, 2012",25.111
"Oct 1, 2012",26.259
"Nov 1, 2012",23.382
"Dec 1, 2012",25.767
"Jan 1, 2013",24.153
"Feb 1, 2013",25.535
"Mar 1, 2013",25.291
"Apr 1, 2013",23.478
"May 1, 2013",23.311
"Jun 1, 2013",22.68
"Jul 1, 2013",22.223
"Aug 1, 2013",23.071
"Sep 1, 2013",25.406
"Oct 1, 2013",25.287
"Nov 1, 2013",24.891
"Dec 1, 2013",23.636
"Jan 1, 2014",24.652
"Feb 1, 2014",24.759
"Mar 1, 2014",24.307
"Apr 1, 2014",24.45
"May 1, 2014",23.805
"Jun 1, 2014",22.412
"Jul 1, 2014",22.138
"Aug 1, 2014",23.127
"Sep 1, 2014",25.83
"Oct 1, 2014",26.343
"Nov 1, 2014",24.878
"Dec 1, 2014",23.953
"Jan 1, 2015",26.137
"Feb 1, 2015",24.462
"Mar 1, 2015",24.458
"Apr 1, 2015",24.266
"May 1, 2015",22.978
"Jun 1, 2015",22.339
"Jul 1, 2015",22.661
"Aug 1, 2015",23.162
"Sep 1, 2015",27.104
"Oct 1, 2015",28.229
"Nov 1, 2015",26.839
"Dec 1, 2015",27.303
"Jan 1, 2016",23.869
"Feb 1, 2016",25.825
"Mar 1, 2016",26.065
"Apr 1, 2016",25.865
"May 1, 2016",24.509
"Jun 1, 2016",22.977
"Jul 1, 2016",22.431
"Aug 1, 2016",24.142
"Sep 1, 2016",25.518
"Oct 1, 2016",27.098
"Nov 1, 2016",25.237
"Dec 1, 2016",25.4
"Jan 1, 2017",26.231
"Feb 1, 2017",24.373
"Mar 1, 2017",25.555
"Apr 1, 2017",25.049
"May 1, 2017",24.547
"Jun 1, 2017",23.126
"Jul 1, 2017",20.802
"Aug 1, 2017",23.073
"Sep 1, 2017",23.922
"Oct 1, 2017",27.169
"Nov 1, 2017",24.582
"Dec 1, 2017",24.276
"Jan 1, 2018",24.832
"Feb 1, 2018",23.673
"Mar 1, 2018",24.437
"Apr 1, 2018",23.776
"May 1, 2018",23.164
"Jun 1, 2018",22.073
"Jul 1, 2018",21.249
"Aug 1, 2018",24.641
"Sep 1, 2018",25.979
"Oct 1, 2018",26.936
"Nov 1, 2018",23.818
"Dec 1, 2018",23.868
"Jan 1, 2019",25.814
"Feb 1, 2019",25.499
"Mar 1, 2019",24.712
"Apr 1, 2019",24.491
"May 1, 2019",24.563
"Jun 1, 2019",22.617
"Jul 1, 2019",21.784
"Aug 1, 2019",23.464
"Sep 1, 2019",25.934
"Oct 1, 2019",27.103
"Nov 1, 2019",26.753
"Dec 1, 2019",25.904
"Jan 1, 2020",24.683
"Feb 1, 2020",24.084
"Mar 1, 2020",23.256
"Apr 1, 2020",23.14
"May 1, 2020",21.414
"Jun 1, 2020",20.657
"Jul 1, 2020",20.67
